2023-12-21 09:41:50,397 INFO    StreamThr :8964 [internal.py:wandb_internal():86] W&B internal server running at pid: 8964, started at: 2023-12-21 09:41:50.397658
2023-12-21 09:41:50,398 DEBUG   HandlerThread:8964 [handler.py:handle_request():146] handle_request: status
2023-12-21 09:41:50,401 INFO    WriterThread:8964 [datastore.py:open_for_write():85] open: D:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20231221_094150-1dw8ssak\run-1dw8ssak.wandb
2023-12-21 09:41:50,401 DEBUG   SenderThread:8964 [sender.py:send():382] send: header
2023-12-21 09:41:50,426 DEBUG   SenderThread:8964 [sender.py:send():382] send: run
2023-12-21 09:41:50,633 INFO    SenderThread:8964 [dir_watcher.py:__init__():211] watching files in: D:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20231221_094150-1dw8ssak\files
2023-12-21 09:41:50,633 INFO    SenderThread:8964 [sender.py:_start_run_threads():1136] run started: 1dw8ssak with start time 1703173310.398656
2023-12-21 09:41:50,641 DEBUG   HandlerThread:8964 [handler.py:handle_request():146] handle_request: check_version
2023-12-21 09:41:50,641 DEBUG   SenderThread:8964 [sender.py:send_request():409] send_request: check_version
2023-12-21 09:41:50,816 DEBUG   HandlerThread:8964 [handler.py:handle_request():146] handle_request: run_start
2023-12-21 09:41:50,837 DEBUG   HandlerThread:8964 [system_info.py:__init__():32] System info init
2023-12-21 09:41:50,837 DEBUG   HandlerThread:8964 [system_info.py:__init__():47] System info init done
2023-12-21 09:41:50,837 INFO    HandlerThread:8964 [system_monitor.py:start():194] Starting system monitor
2023-12-21 09:41:50,837 INFO    SystemMonitor:8964 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-12-21 09:41:50,837 INFO    HandlerThread:8964 [system_monitor.py:probe():214] Collecting system info
2023-12-21 09:41:50,840 INFO    SystemMonitor:8964 [interfaces.py:start():190] Started cpu monitoring
2023-12-21 09:41:50,841 INFO    SystemMonitor:8964 [interfaces.py:start():190] Started disk monitoring
2023-12-21 09:41:50,841 INFO    SystemMonitor:8964 [interfaces.py:start():190] Started gpu monitoring
2023-12-21 09:41:50,845 INFO    SystemMonitor:8964 [interfaces.py:start():190] Started memory monitoring
2023-12-21 09:41:50,855 INFO    SystemMonitor:8964 [interfaces.py:start():190] Started network monitoring
2023-12-21 09:41:50,862 DEBUG   HandlerThread:8964 [system_info.py:probe():196] Probing system
2023-12-21 09:41:50,863 DEBUG   HandlerThread:8964 [system_info.py:_probe_git():181] Probing git
2023-12-21 09:41:50,923 DEBUG   HandlerThread:8964 [system_info.py:_probe_git():189] Probing git done
2023-12-21 09:41:50,923 DEBUG   HandlerThread:8964 [system_info.py:probe():244] Probing system done
2023-12-21 09:41:50,923 DEBUG   HandlerThread:8964 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22621-SP0', 'python': '3.8.0', 'heartbeatAt': '2023-12-21T15:41:50.862974', 'startedAt': '2023-12-21T15:41:50.309595', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'loading_main.py', 'codePathLocal': 'loading_main.py', 'codePath': 'loading_main.py', 'git': {'remote': 'https://github.com/Samuel-Fipps/airSim_Drone.git', 'commit': 'f8625165bd333a5cd601acf6b28588e3d8c3302c'}, 'email': None, 'root': 'D:/Everything/PPO-based-Autonomous-Navigation-for-Quadcopters', 'host': 'DESKTOP-81K5R6V', 'username': 'cymstar_user', 'executable': 'C:\\Users\\cymstar_user\\AppData\\Local\\Programs\\Python\\Python38\\python.exe', 'cpu_count': 24, 'cpu_count_logical': 32, 'cpu_freq': {'current': 2000.0, 'min': 0.0, 'max': 2000.0}, 'cpu_freq_per_core': [{'current': 2000.0, 'min': 0.0, 'max': 2000.0}], 'disk': {'/': {'total': 953.8515625, 'used': 90.393310546875}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 31.72442626953125}}
2023-12-21 09:41:50,923 INFO    HandlerThread:8964 [system_monitor.py:probe():224] Finished collecting system info
2023-12-21 09:41:50,923 INFO    HandlerThread:8964 [system_monitor.py:probe():227] Publishing system info
2023-12-21 09:41:50,923 DEBUG   HandlerThread:8964 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-21 09:41:50,924 DEBUG   HandlerThread:8964 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-21 09:41:50,924 DEBUG   HandlerThread:8964 [system_info.py:_save_code():90] Saving code
2023-12-21 09:41:50,960 DEBUG   HandlerThread:8964 [system_info.py:_save_code():111] Saving code done
2023-12-21 09:41:50,960 DEBUG   HandlerThread:8964 [system_info.py:_save_patches():128] Saving git patches
2023-12-21 09:41:51,102 DEBUG   HandlerThread:8964 [system_info.py:_save_patches():170] Saving git patches done
2023-12-21 09:41:51,103 INFO    HandlerThread:8964 [system_monitor.py:probe():229] Finished publishing system info
2023-12-21 09:41:51,109 DEBUG   SenderThread:8964 [sender.py:send():382] send: files
2023-12-21 09:41:51,109 INFO    SenderThread:8964 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2023-12-21 09:41:51,109 INFO    SenderThread:8964 [sender.py:_save_file():1392] saving file code\loading_main.py with policy now
2023-12-21 09:41:51,109 INFO    SenderThread:8964 [sender.py:_save_file():1392] saving file diff.patch with policy now
2023-12-21 09:41:51,113 DEBUG   HandlerThread:8964 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 09:41:51,113 DEBUG   SenderThread:8964 [sender.py:send_request():409] send_request: stop_status
2023-12-21 09:41:51,114 DEBUG   HandlerThread:8964 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 09:41:51,191 DEBUG   SenderThread:8964 [sender.py:send():382] send: telemetry
2023-12-21 09:41:51,441 INFO    wandb-upload_1:8964 [upload_job.py:push():131] Uploaded file C:\Users\CYMSTA~1\AppData\Local\Temp\tmpw_b54frzwandb\sszu6hec-code/loading_main.py
2023-12-21 09:41:51,463 INFO    wandb-upload_0:8964 [upload_job.py:push():131] Uploaded file C:\Users\CYMSTA~1\AppData\Local\Temp\tmpw_b54frzwandb\ytu9a3rm-wandb-metadata.json
2023-12-21 09:41:51,469 INFO    wandb-upload_2:8964 [upload_job.py:push():131] Uploaded file C:\Users\CYMSTA~1\AppData\Local\Temp\tmpw_b54frzwandb\5jnqpm17-diff.patch
